Fiscal Year,Land Class,Land Category,State,County,FIPS Code,Offshore Region,Product,Volume
2009,Federal,Onshore,Utah,Emery,"49015","",Gas (mcf),9332063
2009,Federal,Onshore,Utah,Emery,"49015","",Oil (bbl),8800
2009,Federal,Onshore,Utah,Garfield,"49017","",Gas (mcf),9125
2009,Federal,Onshore,Utah,Garfield,"49017","",Oil (bbl),174452
2009,Federal,Onshore,Utah,Grand,"49019","",Gas (mcf),4370984
2009,Federal,Onshore,Utah,Grand,"49019","",Oil (bbl),148134
2009,Federal,Onshore,Utah,Piute,"49031","",Clay,15078
2009,Federal,Onshore,Utah,San Juan,"49037","",Gas (mcf),4394124
2009,Federal,Onshore,Utah,San Juan,"49037","",Oil (bbl),274941
2009,Federal,Onshore,Utah,Sanpete,"49039","",Gas (mcf),67928
2009,Federal,Onshore,Utah,Sanpete,"49039","",Oil (bbl),16984
2009,Federal,Onshore,Utah,Sevier,"49041","",Coal,3655639
2009,Federal,Onshore,Utah,Sevier,"49041","",Oil (bbl),2250809
2009,Federal,Onshore,Utah,Summit,"49043","",Gas (mcf),178582
2009,Federal,Onshore,Utah,Summit,"49043","",Oil (bbl),25581
2009,Federal,Onshore,Utah,Tooele,"49045","",Magnesium chloride brine,51891
2009,Federal,Onshore,Utah,Tooele,"49045","",Manure salts,563
2009,Federal,Onshore,Utah,Tooele,"49045","",Potash,19586
2009,Federal,Onshore,Utah,Tooele,"49045","",Salt,16913
2009,Federal,Onshore,Utah,Uintah,"49047","",Gas (mcf),225721773
2009,Federal,Onshore,Utah,Uintah,"49047","",Gilsonite,16166
2009,Federal,Onshore,Utah,Uintah,"49047","",Oil (bbl),4476532
2009,Federal,Onshore,Utah,Utah,"49049","",Gas (mcf),36232
2009,Federal,Onshore,Utah,Washington,"49053","",Gas (mcf),3550
2009,Federal,Onshore,Virginia,Dickenson,"51051","",Gas (mcf),192096
2009,Federal,Onshore,Virginia,Giles,"51071","",Limestone,181674
2009,Federal,Onshore,Virginia,Highland,"51091","",Gas (mcf),16
2009,Federal,Onshore,Virginia,Wise,"51195","",Gas (mcf),21241
2009,Federal,Onshore,West Virginia,Grant,"54023","",Gas (mcf),24573
2009,Federal,Onshore,West Virginia,Lewis,"54041","",Gas (mcf),9029
2009,Federal,Onshore,West Virginia,Lewis,"54041","",Oil (bbl),185
2009,Federal,Onshore,West Virginia,Mingo,"54059","",Gas (mcf),85416
2009,Federal,Onshore,West Virginia,Pendleton,"54071","",Gas (mcf),34638
2009,Federal,Onshore,West Virginia,Pocahontas,"54075","",Gas (mcf),47100
2009,Federal,Onshore,West Virginia,Preston,"54077","",Gas (mcf),36460
2009,Federal,Onshore,West Virginia,Tucker,"54093","",Gas (mcf),241694
2009,Federal,Onshore,West Virginia,Wyoming,"54109","",Gas (mcf),1436
2009,Federal,Onshore,Wyoming,Albany,"56001","",Gas (mcf),11979
2009,Federal,Onshore,Wyoming,Albany,"56001","",Oil (bbl),22904
2009,Federal,Onshore,Wyoming,Big Horn,"56003","",Gas (mcf),2223168
2009,Federal,Onshore,Wyoming,Big Horn,"56003","",Oil (bbl),691623
2009,Federal,Onshore,Wyoming,Campbell,"56005","",Coal,370861336
2009,Federal,Onshore,Wyoming,Campbell,"56005","",Gas (mcf),79950887
2009,Federal,Onshore,Wyoming,Campbell,"56005","",Oil (bbl),3677488
2009,Federal,Onshore,Wyoming,Carbon,"56007","",Coal,352434
2009,Federal,Onshore,Wyoming,Carbon,"56007","",Gas (mcf),76724533
2009,Federal,Onshore,Wyoming,Carbon,"56007","",Oil (bbl),1001616
2009,Federal,Onshore,Wyoming,Converse,"56009","",Coal,28992453
2009,Federal,Onshore,Wyoming,Converse,"56009","",Gas (mcf),5032864
2009,Federal,Onshore,Wyoming,Converse,"56009","",Oil (bbl),1071009
2009,Federal,Onshore,Wyoming,Crook,"56011","",Gas (mcf),31753
2009,Federal,Onshore,Wyoming,Crook,"56011","",Oil (bbl),686811
2009,Federal,Onshore,Wyoming,Fremont,"56013","",Gas (mcf),108248219
2009,Federal,Onshore,Wyoming,Fremont,"56013","",Oil (bbl),667789
2009,Federal,Onshore,Wyoming,Hot Springs,"56017","",Gas (mcf),400240
2009,Federal,Onshore,Wyoming,Hot Springs,"56017","",Oil (bbl),2306770
2009,Federal,Onshore,Wyoming,Johnson,"56019","",Gas (mcf),270908842
2009,Federal,Onshore,Wyoming,Johnson,"56019","",Oil (bbl),866819
2009,Federal,Onshore,Wyoming,Laramie,"56021","",Gas (mcf),3066
2009,Federal,Onshore,Wyoming,Laramie,"56021","",Oil (bbl),16888
2009,Federal,Onshore,Wyoming,Lincoln,"56023","",Coal,1222746
2009,Federal,Onshore,Wyoming,Lincoln,"56023","",Gas (mcf),57317417
2009,Federal,Onshore,Wyoming,Lincoln,"56023","",Oil (bbl),468674
2009,Federal,Onshore,Wyoming,Lincoln,"56023","",Salt,127100
2009,Federal,Onshore,Wyoming,Natrona,"56025","",Gas (mcf),25984923
2009,Federal,Onshore,Wyoming,Natrona,"56025","",Oil (bbl),4271045
2009,Federal,Onshore,Wyoming,Niobrara,"56027","",Gas (mcf),711416
2009,Federal,Onshore,Wyoming,Niobrara,"56027","",Oil (bbl),279748
2009,Federal,Onshore,Wyoming,Park,"56029","",Gas (mcf),6454756
2009,Federal,Onshore,Wyoming,Park,"56029","",Oil (bbl),4867016
2009,Federal,Onshore,Wyoming,Sheridan,"56033","",Gas (mcf),11142578
2009,Federal,Onshore,Wyoming,Sheridan,"56033","",Oil (bbl),7097
2009,Federal,Onshore,Wyoming,Sublette,"56035","",Gas (mcf),1085017109
2009,Federal,Onshore,Wyoming,Sublette,"56035","",Oil (bbl),7243649
2009,Federal,Onshore,Wyoming,Sweetwater,"56037","",Coal,1602342
2009,Federal,Onshore,Wyoming,Sweetwater,"56037","",Gas (mcf),131307315
2009,Federal,Onshore,Wyoming,Sweetwater,"56037","",Oil (bbl),2438046
2009,Federal,Onshore,Wyoming,Sweetwater,"56037","",Purge liquor,113096
2009,Federal,Onshore,Wyoming,Sweetwater,"56037","",Soda ash,5423341
2009,Federal,Onshore,Wyoming,Sweetwater,"56037","",Sodium bi-carbonate,34768
2009,Federal,Onshore,Wyoming,Sweetwater,"56037","",Sodium bisulfite,1061
2009,Federal,Onshore,Wyoming,Sweetwater,"56037","",Sodium sesquicarbonate,72911
2009,Federal,Onshore,Wyoming,Sweetwater,"56037","",Sulfide,21763
2009,Federal,Onshore,Wyoming,Sweetwater,"56037","",Trona ore,101444
2009,Federal,Onshore,Wyoming,Uinta,"56041","",Gas (mcf),45204140
2009,Federal,Onshore,Wyoming,Uinta,"56041","",Oil (bbl),504627
2009,Federal,Onshore,Wyoming,Washakie,"56043","",Gas (mcf),794225
2009,Federal,Onshore,Wyoming,Washakie,"56043","",Oil (bbl),505095
2009,Federal,Onshore,Wyoming,Weston,"56045","",Gas (mcf),907595
2009,Federal,Onshore,Wyoming,Weston,"56045","",Oil (bbl),432327
2009,Mixed Exploratory,Onshore,Arkansas,Scott,"05127","",Gas (mcf),16651
2009,Mixed Exploratory,Onshore,Arkansas,Sebastian,"05131","",Gas (mcf),11351
2009,Mixed Exploratory,Onshore,Colorado,Garfield,"08045","",Gas (mcf),2838776
2009,Mixed Exploratory,Onshore,Colorado,Garfield,"08045","",Oil (bbl),11525
2009,Mixed Exploratory,Onshore,Colorado,Gunnison,"08051","",Gas (mcf),317042
2009,Mixed Exploratory,Onshore,Colorado,Gunnison,"08051","",Oil (bbl),230
2009,Mixed Exploratory,Onshore,Colorado,Mesa,"08077","",Gas (mcf),61462
2009,Mixed Exploratory,Onshore,Colorado,Mesa,"08077","",Oil (bbl),22
2009,Mixed Exploratory,Onshore,Colorado,Moffat,"08081","",Gas (mcf),61039
2009,Mixed Exploratory,Onshore,Colorado,Moffat,"08081","",Oil (bbl),2639
2009,Mixed Exploratory,Onshore,Colorado,Rio Blanco,"08103","",Gas (mcf),8873066
2009,Mixed Exploratory,Onshore,Colorado,Rio Blanco,"08103","",Oil (bbl),54136
2009,Mixed Exploratory,Onshore,Colorado,San Miguel,"08113","",Gas (mcf),596601
2009,Mixed Exploratory,Onshore,Colorado,San Miguel,"08113","",Oil (bbl),24
2009,Mixed Exploratory,Onshore,Montana,Fallon,"30025","",Gas (mcf),150
2009,Mixed Exploratory,Onshore,Montana,Fallon,"30025","",Oil (bbl),208
2009,Mixed Exploratory,Onshore,Montana,Phillips,"30071","",Gas (mcf),961
2009,Mixed Exploratory,Onshore,New Mexico,Chaves,"35005","",Gas (mcf),43739
2009,Mixed Exploratory,Onshore,New Mexico,Chaves,"35005","",Oil (bbl),820
2009,Mixed Exploratory,Onshore,New Mexico,Eddy,"35015","",Gas (mcf),4558382
2009,Mixed Exploratory,Onshore,New Mexico,Eddy,"35015","",Oil (bbl),183441
2009,Mixed Exploratory,Onshore,New Mexico,Lea,"35025","",Gas (mcf),402901
2009,Mixed Exploratory,Onshore,New Mexico,Lea,"35025","",Oil (bbl),27473
2009,Mixed Exploratory,Onshore,New Mexico,Rio Arriba,"35039","",Gas (mcf),97314
2009,Mixed Exploratory,Onshore,New Mexico,Rio Arriba,"35039","",Oil (bbl),363
2009,Mixed Exploratory,Onshore,New Mexico,San Juan,"35045","",Gas (mcf),145792
2009,Mixed Exploratory,Onshore,North Dakota,Bowman,"38011","",Gas (mcf),150
2009,Mixed Exploratory,Onshore,North Dakota,Bowman,"38011","",Oil (bbl),208
2009,Mixed Exploratory,Onshore,Oklahoma,Major,"40093","",Gas (mcf),4244
2009,Mixed Exploratory,Onshore,Oklahoma,Major,"40093","",Oil (bbl),177
2009,Mixed Exploratory,Onshore,Utah,Duchesne,"49013","",Gas (mcf),551419
2009,Mixed Exploratory,Onshore,Utah,Duchesne,"49013","",Oil (bbl),311
2009,Mixed Exploratory,Onshore,Utah,Grand,"49019","",Gas (mcf),29181
2009,Mixed Exploratory,Onshore,Utah,Grand,"49019","",Oil (bbl),16995
2009,Mixed Exploratory,Onshore,Utah,San Juan,"49037","",Gas (mcf),3329182
2009,Mixed Exploratory,Onshore,Utah,San Juan,"49037","",Oil (bbl),9411
2009,Mixed Exploratory,Onshore,Utah,Uintah,"49047","",Gas (mcf),608506
2009,Mixed Exploratory,Onshore,Utah,Uintah,"49047","",Oil (bbl),55168
2009,Mixed Exploratory,Onshore,Wyoming,Campbell,"56005","",Gas (mcf),686143
2009,Mixed Exploratory,Onshore,Wyoming,Carbon,"56007","",Gas (mcf),504405
2009,Mixed Exploratory,Onshore,Wyoming,Carbon,"56007","",Oil (bbl),5355
2009,Mixed Exploratory,Onshore,Wyoming,Converse,"56009","",Gas (mcf),35269
2009,Mixed Exploratory,Onshore,Wyoming,Converse,"56009","",Oil (bbl),18512
2009,Mixed Exploratory,Onshore,Wyoming,Fremont,"56013","",Gas (mcf),6399
2009,Mixed Exploratory,Onshore,Wyoming,Fremont,"56013","",Oil (bbl),3935
2009,Mixed Exploratory,Onshore,Wyoming,Johnson,"56019","",Gas (mcf),2362919
2009,Mixed Exploratory,Onshore,Wyoming,Johnson,"56019","",Oil (bbl),315
2009,Mixed Exploratory,Onshore,Wyoming,Lincoln,"56023","",Gas (mcf),1038300
2009,Mixed Exploratory,Onshore,Wyoming,Lincoln,"56023","",Oil (bbl),7489
2009,Mixed Exploratory,Onshore,Wyoming,Park,"56029","",Gas (mcf),68833
2009,Mixed Exploratory,Onshore,Wyoming,Park,"56029","",Oil (bbl),97
2009,Mixed Exploratory,Onshore,Wyoming,Sheridan,"56033","",Gas (mcf),6677
2009,Mixed Exploratory,Onshore,Wyoming,Sublette,"56035","",Gas (mcf),2820906
2009,Mixed Exploratory,Onshore,Wyoming,Sublette,"56035","",Oil (bbl),21790
2009,Mixed Exploratory,Onshore,Wyoming,Sweetwater,"56037","",Gas (mcf),1830799
2009,Mixed Exploratory,Onshore,Wyoming,Sweetwater,"56037","",Oil (bbl),8921
2009,Mixed Exploratory,Onshore,Wyoming,Uinta,"56041","",Gas (mcf),87341
2009,Mixed Exploratory,Onshore,Wyoming,Uinta,"56041","",Oil (bbl),480
2009,Native American,Onshore,"","","","",Cinders,7447
2009,Native American,Onshore,"","","","",Coal,26566815
2009,Native American,Onshore,"","","","",Coal-bituminous-raw,9572
2009,Native American,Onshore,"","","","",Copper,490193
2009,Native American,Onshore,"","","","",Copper concentrate,526274
2009,Native American,Onshore,"","","","",Gas (mcf),296324889
2009,Native American,Onshore,"","","","",Geothermal - electrical generation (kilowatt hours),749273
2009,Native American,Onshore,"","","","",Gypsum,541997
2009,Native American,Onshore,"","","","",Molybdenum concentrate,23
2009,Native American,Onshore,"","","","",Oil (bbl),11902308
2009,Native American,Onshore,"","","","",Sand/gravel,1436759
2009,Native American,Onshore,"","","","",Sand/gravel-cubic yards,8360
2010,Federal,Offshore,"","","",Alaska,Gas (mcf),30233734
2010,Federal,Offshore,"","","",Alaska,Oil (bbl),1479266
2010,Federal,Offshore,"","","",Gulf of America,Gas (mcf),2321669399
2010,Federal,Offshore,"","","",Gulf of America,Oil (bbl),579825179
2010,Federal,Offshore,"","","",Gulf of America,Salt,25838
2010,Federal,Offshore,"","","",Pacific,Gas (mcf),42538059
2010,Federal,Offshore,"","","",Pacific,Oil (bbl),22097574
2010,Federal,Onshore,Alabama,Baldwin,"01003","",Gas (mcf),50231
2010,Federal,Onshore,Alabama,Baldwin,"01003","",Oil (bbl),16
2010,Federal,Onshore,Alabama,Covington,"01039","",Oil (bbl),23084
2010,Federal,Onshore,Alabama,Escambia,"01053","",Gas (mcf),1923
2010,Federal,Onshore,Alabama,Escambia,"01053","",Oil (bbl),8820
2010,Federal,Onshore,Alabama,Fayette,"01057","",Coal,2233953
2010,Federal,Onshore,Alabama,Fayette,"01057","",Gas (mcf),3021
2010,Federal,Onshore,Alabama,Jefferson,"01073","",Coal,118915
2010,Federal,Onshore,Alabama,Lamar,"01075","",Gas (mcf),755
2010,Federal,Onshore,Alabama,Lamar,"01075","",Oil (bbl),952
2010,Federal,Onshore,Alabama,Mobile,"01097","",Gas (mcf),390
2010,Federal,Onshore,Alabama,Mobile,"01097","",Oil (bbl),3199
2010,Federal,Onshore,Alabama,Mobile Offshore,"01097","",Gas (mcf),18053729
2010,Federal,Onshore,Alabama,Mobile Offshore,"01097","",Oil (bbl),16
2010,Federal,Onshore,Alabama,Tuscaloosa,"01125","",Coal,180725
2010,Federal,Onshore,Alabama,Tuscaloosa,"01125","",Gas (mcf),551776
2010,Federal,Onshore,Alabama,Walker,"01127","",Coal,99096
2010,Federal,Onshore,Alaska,Kenai (Post),"02122","",Gas (mcf),15185481
2010,Federal,Onshore,Alaska,Kenai (Post),"02122","",Oil (bbl),234859
2010,Federal,Onshore,Alaska,Tyonek,"02122","",Gas (mcf),9981151
2010,Federal,Onshore,Arizona,Maricopa,"04013","",Salt,949
2010,Federal,Onshore,Arkansas,Cleburne,"05023","",Gas (mcf),194672
2010,Federal,Onshore,Arkansas,Columbia,"05027","",Gas (mcf),2772
2010,Federal,Onshore,Arkansas,Columbia,"05027","",Oil (bbl),2
2010,Federal,Onshore,Arkansas,Conway,"05029","",Gas (mcf),1743302
2010,Federal,Onshore,Arkansas,Crawford,"05033","",Gas (mcf),107940
2010,Federal,Onshore,Arkansas,Faulkner,"05045","",Gas (mcf),490330
2010,Federal,Onshore,Arkansas,Franklin,"05047","",Gas (mcf),190187
2010,Federal,Onshore,Arkansas,Johnson,"05071","",Gas (mcf),476380
2010,Federal,Onshore,Arkansas,Logan,"05083","",Gas (mcf),8608877
2010,Federal,Onshore,Arkansas,Montgomery,"05097","",Quartz crystal,1000
2010,Federal,Onshore,Arkansas,Pope,"05115","",Gas (mcf),373443
2010,Federal,Onshore,Arkansas,Sebastian,"05131","",Gas (mcf),3832848
2010,Federal,Onshore,Arkansas,Sharp,"05135","",Gas (mcf),29806
2010,Federal,Onshore,Arkansas,Van Buren,"05141","",Gas (mcf),2616005
2010,Federal,Onshore,Arkansas,White,"05145","",Gas (mcf),51515
2010,Federal,Onshore,Arkansas,Yell,"05149","",Gas (mcf),779698
2010,Federal,Onshore,California,Contra Costa,"06013","",Gas (mcf),3144
2010,Federal,Onshore,California,Fresno,"06019","",Gas (mcf),176267
2010,Federal,Onshore,California,Fresno,"06019","",Oil (bbl),17396
2010,Federal,Onshore,California,Glenn,"06021","",Gas (mcf),9673
2010,Federal,Onshore,California,Imperial,"06025","",Geothermal - electrical generation (kilowatt hours),561836609
2010,Federal,Onshore,California,Imperial,"06025","",Geothermal - electrical generation (other),228018
2010,Federal,Onshore,California,Inyo,"06027","",Geothermal - electrical generation (kilowatt hours),405596951
2010,Federal,Onshore,California,Inyo,"06027","",Geothermal - sulfur (tons),3959
2010,Federal,Onshore,California,Kern,"06029","",Gas (mcf),5809060
2010,Federal,Onshore,California,Kern,"06029","",Oil (bbl),13141642
2010,Federal,Onshore,California,Kings,"06031","",Gas (mcf),59508
2010,Federal,Onshore,California,Kings,"06031","",Oil (bbl),36244
2010,Federal,Onshore,California,Lake,"06033","",Geothermal - electrical generation (thousands of pounds),20705874
2010,Federal,Onshore,California,Lassen,"06035","",Geothermal - direct use (millions of btus),232020
2010,Federal,Onshore,California,Los Angeles,"06037","",Gas (mcf),126685
2010,Federal,Onshore,California,Los Angeles,"06037","",Oil (bbl),405242
2010,Federal,Onshore,California,Mono,"06051","",Geothermal - electrical generation (kilowatt hours),209636799
2010,Federal,Onshore,California,Monterey,"06053","",Gas (mcf),4188
2010,Federal,Onshore,California,Monterey,"06053","",Oil (bbl),8748
2010,Federal,Onshore,California,Sacramento,"06067","",Gas (mcf),631048
2010,Federal,Onshore,California,Sacramento,"06067","",Oil (bbl),1389
2010,Federal,Onshore,California,San Benito,"06069","",Gas (mcf),167
2010,Federal,Onshore,California,San Benito,"06069","",Oil (bbl),1229
2010,Federal,Onshore,California,San Bernardino,"06071","",Anhydrous sodium sulfate,169225
2010,Federal,Onshore,California,San Bernardino,"06071","",Borax-decahydrate,27549
2010,Federal,Onshore,California,San Bernardino,"06071","",Borax-pentahydrate,47724
2010,Federal,Onshore,California,San Bernardino,"06071","",Boric acid,21464
2010,Federal,Onshore,California,San Bernardino,"06071","",Salt,106540
2010,Federal,Onshore,California,San Bernardino,"06071","",Soda ash,683191
2010,Federal,Onshore,California,San Bernardino,"06071","",Sodium bi-carbonate,11108
2010,Federal,Onshore,California,San Joaquin,"06077","",Gas (mcf),3471
2010,Federal,Onshore,California,San Luis Obispo,"06079","",Gas (mcf),245
2010,Federal,Onshore,California,San Luis Obispo,"06079","",Oil (bbl),11188
2010,Federal,Onshore,California,Santa Barbara,"06083","",Gas (mcf),104046
2010,Federal,Onshore,California,Santa Barbara,"06083","",Oil (bbl),71735
2010,Federal,Onshore,California,Solano,"06095","",Gas (mcf),3611576
2010,Federal,Onshore,California,Solano,"06095","",Oil (bbl),6069
2010,Federal,Onshore,California,Sonoma,"06097","",Geothermal - electrical generation (thousands of pounds),27541581
2010,Federal,Onshore,California,Tehama,"06103","",Gas (mcf),1669
2010,Federal,Onshore,California,Ventura,"06111","",Gas (mcf),669878
2010,Federal,Onshore,California,Ventura,"06111","",Oil (bbl),260326
2010,Federal,Onshore,Colorado,Arapahoe,"08005","",Gas (mcf),16
2010,Federal,Onshore,Colorado,Arapahoe,"08005","",Oil (bbl),49
2010,Federal,Onshore,Colorado,Archuleta,"08007","",Gas (mcf),2729807
2010,Federal,Onshore,Colorado,Baca,"08009","",Gas (mcf),67956
2010,Federal,Onshore,Colorado,Baca,"08009","",Oil (bbl),22147
2010,Federal,Onshore,Colorado,Bent,"08011","",Gas (mcf),32413
2010,Federal,Onshore,Colorado,Bent,"08011","",Oil (bbl),162
2010,Federal,Onshore,Colorado,Broomfield,"08014","",Gas (mcf),14
2010,Federal,Onshore,Colorado,Broomfield,"08014","",Oil (bbl),1
2010,Federal,Onshore,Colorado,Cheyenne,"08017","",Gas (mcf),128788
2010,Federal,Onshore,Colorado,Cheyenne,"08017","",Oil (bbl),22615
2010,Federal,Onshore,Colorado,Delta,"08029","",Coal,3455266
2010,Federal,Onshore,Colorado,Delta,"08029","",Gas (mcf),25796
2010,Federal,Onshore,Colorado,Delta,"08029","",Oil (bbl),28
2010,Federal,Onshore,Colorado,Dolores,"08033","",Gas (mcf),191372031
2010,Federal,Onshore,Colorado,Dolores,"08033","",Oil (bbl),24111
2010,Federal,Onshore,Colorado,Fremont,"08043","",Gas (mcf),124
2010,Federal,Onshore,Colorado,Fremont,"08043","",Oil (bbl),62
2010,Federal,Onshore,Colorado,Garfield,"08045","",Coal,151357
2010,Federal,Onshore,Colorado,Garfield,"08045","",Gas (mcf),151938585
2010,Federal,Onshore,Colorado,Garfield,"08045","",Oil (bbl),449304
2010,Federal,Onshore,Colorado,Gunnison,"08051","",Coal,6382923
2010,Federal,Onshore,Colorado,Gunnison,"08051","",Gas (mcf),775318
2010,Federal,Onshore,Colorado,Huerfano,"08055","",Gas (mcf),6788358
2010,Federal,Onshore,Colorado,Jackson,"08057","",Gas (mcf),701362
2010,Federal,Onshore,Colorado,Jackson,"08057","",Oil (bbl),72553
2010,Federal,Onshore,Colorado,Kiowa,"08061","",Gas (mcf),6123
2010,Federal,Onshore,Colorado,Kiowa,"08061","",Oil (bbl),1979
2010,Federal,Onshore,Colorado,Kit Carson,"08063","",Gas (mcf),28
2010,Federal,Onshore,Colorado,Kit Carson,"08063","",Oil (bbl),17
2010,Federal,Onshore,Colorado,La Plata,"08067","",Coal,434496
2010,Federal,Onshore,Colorado,La Plata,"08067","",Gas (mcf),14572654
2010,Federal,Onshore,Colorado,La Plata,"08067","",Oil (bbl),26
2010,Federal,Onshore,Colorado,Larimer,"08069","",Gas (mcf),229
2010,Federal,Onshore,Colorado,Larimer,"08069","",Oil (bbl),1387
2010,Federal,Onshore,Colorado,Las Animas,"08071","",Gas (mcf),4062586
2010,Federal,Onshore,Colorado,Logan,"08075","",Gas (mcf),1440
2010,Federal,Onshore,Colorado,Logan,"08075","",Oil (bbl),2090
2010,Federal,Onshore,Colorado,Mesa,"08077","",Gas (mcf),13539061
2010,Federal,Onshore,Colorado,Mesa,"08077","",Oil (bbl),20468
2010,Federal,Onshore,Colorado,Moffat,"08081","",Coal,3132380
2010,Federal,Onshore,Colorado,Moffat,"08081","",Gas (mcf),17082978
2010,Federal,Onshore,Colorado,Moffat,"08081","",Oil (bbl),233140
2010,Federal,Onshore,Colorado,Montezuma,"08083","",Gas (mcf),159759240
2010,Federal,Onshore,Colorado,Montezuma,"08083","",Oil (bbl),117175
2010,Federal,Onshore,Colorado,Morgan,"08087","",Oil (bbl),1208
2010,Federal,Onshore,Colorado,Prowers,"08099","",Gas (mcf),5895
2010,Federal,Onshore,Colorado,Rio Blanco,"08103","",Coal,3015096
2010,Federal,Onshore,Colorado,Rio Blanco,"08103","",Gas (mcf),100464475
2010,Federal,Onshore,Colorado,Rio Blanco,"08103","",Oil (bbl),2586414
2010,Federal,Onshore,Colorado,Rio Blanco,"08103","",Sodium bi-carbonate,117070
2010,Federal,Onshore,Colorado,Routt,"08107","",Coal,2082346
2010,Federal,Onshore,Colorado,Routt,"08107","",Gas (mcf),14639
2010,Federal,Onshore,Colorado,Routt,"08107","",Oil (bbl),12603
2010,Federal,Onshore,Colorado,San Miguel,"08113","",Gas (mcf),6133616
2010,Federal,Onshore,Colorado,San Miguel,"08113","",Oil (bbl),4972
2010,Federal,Onshore,Colorado,Washington,"08121","",Gas (mcf),112823
2010,Federal,Onshore,Colorado,Washington,"08121","",Oil (bbl),7999
2010,Federal,Onshore,Colorado,Weld,"08123","",Gas (mcf),2111733
2010,Federal,Onshore,Colorado,Weld,"08123","",Oil (bbl),184432
2010,Federal,Onshore,Colorado,Yuma,"08125","",Gas (mcf),1481418
2010,Federal,Onshore,Florida,Polk,"12105","",Phosphate raw ore,58089
2010,Federal,Onshore,Idaho,Caribou,"16029","",Phosphate raw ore,3509649
2010,Federal,Onshore,Illinois,Clinton,"17027","",Oil (bbl),20238
2010,Federal,Onshore,Illinois,Fayette,"17051","",Oil (bbl),7
2010,Federal,Onshore,Illinois,Franklin,"17055","",Gas (mcf),14050
2010,Federal,Onshore,Illinois,Franklin,"17055","",Oil (bbl),12252
2010,Federal,Onshore,Kansas,Comanche,"20033","",Gas (mcf),5808
2010,Federal,Onshore,Kansas,Comanche,"20033","",Oil (bbl),1
2010,Federal,Onshore,Kansas,Ellsworth,"20053","",Gas (mcf),13716
2010,Federal,Onshore,Kansas,Finney,"20055","",Gas (mcf),1064784
2010,Federal,Onshore,Kansas,Finney,"20055","",Oil (bbl),24376
2010,Federal,Onshore,Kansas,Gove,"20063","",Oil (bbl),1442
2010,Federal,Onshore,Kansas,Grant,"20067","",Gas (mcf),114010
2010,Federal,Onshore,Kansas,Hamilton,"20075","",Gas (mcf),50727
2010,Federal,Onshore,Kansas,Haskell,"20081","",Gas (mcf),337669
2010,Federal,Onshore,Kansas,Haskell,"20081","",Oil (bbl),27355
2010,Federal,Onshore,Kansas,Kearny,"20093","",Gas (mcf),1849228
2010,Federal,Onshore,Kansas,Kearny,"20093","",Oil (bbl),23477
2010,Federal,Onshore,Kansas,Lane,"20101","",Oil (bbl),3882
2010,Federal,Onshore,Kansas,Meade,"20119","",Gas (mcf),6512
2010,Federal,Onshore,Kansas,Morton,"20129","",Gas (mcf),3253200
2010,Federal,Onshore,Kansas,Morton,"20129","",Oil (bbl),131141
2010,Federal,Onshore,Kansas,Seward,"20175","",Gas (mcf),141688
2010,Federal,Onshore,Kansas,Seward,"20175","",Oil (bbl),344
2010,Federal,Onshore,Kansas,Stanton,"20187","",Gas (mcf),35282
2010,Federal,Onshore,Kansas,Stevens,"20189","",Gas (mcf),281471
2010,Federal,Onshore,Kansas,Stevens,"20189","",Oil (bbl),4
2010,Federal,Onshore,Kansas,Trego,"20195","",Oil (bbl),1695
2010,Federal,Onshore,Kentucky,Clay,"21051","",Gas (mcf),46763
2010,Federal,Onshore,Kentucky,Clay,"21051","",Oil (bbl),767
2010,Federal,Onshore,Kentucky,Floyd,"21071","",Gas (mcf),14561
2010,Federal,Onshore,Kentucky,Henderson,"21101","",Oil (bbl),10988
2010,Federal,Onshore,Kentucky,Johnson,"21115","",Gas (mcf),63
2010,Federal,Onshore,Kentucky,Lawrence,"21127","",Gas (mcf),44
2010,Federal,Onshore,Kentucky,Leslie,"21131","",Coal,20040
2010,Federal,Onshore,Kentucky,Leslie,"21131","",Gas (mcf),64241
2010,Federal,Onshore,Kentucky,Leslie,"21131","",Oil (bbl),1139
2010,Federal,Onshore,Kentucky,Letcher,"21133","",Gas (mcf),236
2010,Federal,Onshore,Kentucky,Mccreary,"21147","",Gas (mcf),1189
2010,Federal,Onshore,Kentucky,Morgan,"21175","",Gas (mcf),30
2010,Federal,Onshore,Kentucky,Pike,"21195","",Gas (mcf),44991
2010,Federal,Onshore,Kentucky,Whitley,"21235","",Gas (mcf),16681
2010,Federal,Onshore,Louisiana,Beauregard,"22011","",Gas (mcf),36
2010,Federal,Onshore,Louisiana,Beauregard,"22011","",Oil (bbl),37
2010,Federal,Onshore,Louisiana,Bienville,"22013","",Gas (mcf),50940
2010,Federal,Onshore,Louisiana,Bienville,"22013","",Oil (bbl),35
2010,Federal,Onshore,Louisiana,Bossier,"22015","",Gas (mcf),14517129
2010,Federal,Onshore,Louisiana,Bossier,"22015","",Oil (bbl),71906
2010,Federal,Onshore,Louisiana,Caddo,"22017","",Gas (mcf),222461
2010,Federal,Onshore,Louisiana,Caddo,"22017","",Oil (bbl),7888
2010,Federal,Onshore,Louisiana,Caldwell,"22021","",Gas (mcf),13091
2010,Federal,Onshore,Louisiana,Claiborne,"22027","",Gas (mcf),183152
